"Consumption","Resistance","Pathogen","DOI","Antibiotic","Weight","ISO3","PC1","PC2","PC3","GDP","Year"
23,52,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01M",1,"CHN",-1.48119376487864,-6.20045016211227,0.493627877460411,11187.1661,2011
43,8,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
42,28,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
48,51,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
346,52,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
307,35,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
346,41,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
350,41,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
39,15,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01C",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
43,8,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
38,6,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
61,40,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
65,45,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
69,46,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
74,33,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
90,35,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
141,44,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.58407288566217,-6.02265177388231,0.488981557069322,10267.80567,2010
131,48,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.48119376487864,-6.20045016211227,0.493627877460411,11187.1661,2011
3,7,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-2.33179769157929,-3.69844475089425,0.577754753017023,5085.977831,2003
5,8,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-2.1482018956611,-3.85871080376836,0.631884438443154,5567.190612,2004
7,13,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.98912529919213,-4.36553882743565,0.586827609290448,6165.18344,2005
12,28,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.95168429768264,-5.27909855899847,0.436618829089813,7853.096395,2007
99,59,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
38,56,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
122,46,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
129,46,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
39,25,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
192,52,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
34,15,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
7,24,"Acinetobacter spp.","https://doi.org/10.2147/IDR.S381604","J01D",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
952,73,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.58407288566217,-6.02265177388231,0.488981557069322,10267.80567,2010
789,69,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.58407288566217,-6.02265177388231,0.488981557069322,10267.80567,2010
772,66,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.48119376487864,-6.20045016211227,0.493627877460411,11187.1661,2011
376,60,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.48119376487864,-6.20045016211227,0.493627877460411,11187.1661,2011
311,38,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
324,27,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
45,22,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
359,44,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
324,60,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
316,41,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
44,35,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
38,11,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
44,21,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
43,23,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
38,17,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
39,22,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
45,7,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
45,12,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
105,22,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-2.1482018956611,-3.85871080376836,0.631884438443154,5567.190612,2004
48,23,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.98912529919213,-4.36553882743565,0.586827609290448,6165.18344,2005
161,40,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.95168429768264,-5.27909855899847,0.436618829089813,7853.096395,2007
137,44,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.8281355266774,-5.52695922838994,0.455145913540877,8566.964854,2008
25,37,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-1.6883840524033,-5.81981016282927,0.47366184130405,9325.650779,2009
42,64,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01G",1,"CHN",-2.07094179457626,-5.07033843779818,0.427874392238765,6910.757859,2006
40,63,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01G",1,"CHN",-1.95168429768264,-5.27909855899847,0.436618829089813,7853.096395,2007
138,48,"E. coli","https://doi.org/10.1186/s12879-020-04981-0","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
23,40,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01M",1,"CHN",-2.07094179457626,-5.07033843779818,0.427874392238765,6910.757859,2006
7,30,"Acinetobacter spp.","https://doi.org/10.2147/IDR.S381604","J01D",1,"CHN",-0.533287415987917,-7.72640990162775,0.359352224988337,18465.29895,2019
43,45,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
346,63,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
44,25,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
38,11,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
43,23,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
38,10,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
363,44,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
38,19,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01M",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
38,13,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01M",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
582,69,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.48119376487864,-6.20045016211227,0.493627877460411,11187.1661,2011
45,21,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01C",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
44,18,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01C",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
43,7,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01C",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
38,2,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01C",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
44,5,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
39,11,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
43,28,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
38,15,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
38,17,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
44,65,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01G",1,"CHN",-1.98912529919213,-4.36553882743565,0.586827609290448,6165.18344,2005
32,57,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01G",1,"CHN",-1.8281355266774,-5.52695922838994,0.455145913540877,8566.964854,2008
37,59,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01G",1,"CHN",-1.6883840524033,-5.81981016282927,0.47366184130405,9325.650779,2009
75,68,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01G",1,"CHN",-1.58407288566217,-6.02265177388231,0.488981557069322,10267.80567,2010
24,73,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01G",1,"CHN",-1.48119376487864,-6.20045016211227,0.493627877460411,11187.1661,2011
24,32,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01M",1,"CHN",-2.33179769157929,-3.69844475089425,0.577754753017023,5085.977831,2003
21,34,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01M",1,"CHN",-2.1482018956611,-3.85871080376836,0.631884438443154,5567.190612,2004
22,36,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01M",1,"CHN",-1.98912529919213,-4.36553882743565,0.586827609290448,6165.18344,2005
45,34,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
797,68,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.58407288566217,-6.02265177388231,0.488981557069322,10267.80567,2010
45,19,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
341,52,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.48119376487864,-6.20045016211227,0.493627877460411,11187.1661,2011
393,67,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
311,16,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
38,3,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
311,38,"S. aureus","10.1017/S0950268818003059","J01C",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
38,8,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
45,22,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01M",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
44,14,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01M",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
39,25,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
38,21,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
38,15,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-0.796330593375932,-7.31229156899351,0.42359406727723,16461.06993,2017
38,8,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01C",1,"CHN",-0.907816811570494,-7.12250598199081,0.443032904466055,15485.21301,2016
43,16,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01M",1,"CHN",-1.1471184963597,-6.66556216623794,0.485655711813823,13696.51749,2014
122,17,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-2.33179769157929,-3.69844475089425,0.577754753017023,5085.977831,2003
108,35,"P. aeruginosa","https://doi.org/10.1371/journal.pone.0078604","J01D",1,"CHN",-2.07094179457626,-5.07033843779818,0.427874392238765,6910.757859,2006
39,28,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
44,17,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.24192984551251,-6.49973486571037,0.499685364207569,12830.36997,2013
45,27,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01G",1,"CHN",-1.35312281586922,-6.4548943873254,0.48091957226722,11985.31712,2012
39,28,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01D",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
39,18,"P. aeruginosa","https://doi.org/10.2147/IDR.S163853","J01M",1,"CHN",-1.04471226966516,-6.84190099408763,0.466840946344343,14575.93479,2015
3.1,11,"E. coli","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.3,11,"E. coli","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.8,23,"Acinetobacter spp.","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.7,23,"Acinetobacter spp.","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.5,23,"Acinetobacter spp.","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.4,23,"Acinetobacter spp.","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.5,11,"E. coli","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.4,11,"E. coli","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.5,42,"S. aureus","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
3.1,23,"Acinetobacter spp.","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.7,11,"E. coli","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.3,23,"Acinetobacter spp.","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.3,12,"P. aeruginosa","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.8,12,"P. aeruginosa","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.7,12,"P. aeruginosa","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.5,12,"P. aeruginosa","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.4,12,"P. aeruginosa","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.8,42,"S. aureus","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.7,42,"S. aureus","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.5,4,"K. pneumoniae","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.4,4,"K. pneumoniae","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
3.1,4,"K. pneumoniae","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.3,4,"K. pneumoniae","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.8,11,"E. coli","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
0.7,4,"K. pneumoniae","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.8,4,"K. pneumoniae","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
3.1,12,"P. aeruginosa","10.26633/RPSP.2023.10","J01D",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
1.3,42,"S. aureus","10.26633/RPSP.2023.10","J01C",1,"COL",-1.85426922634726,-3.22940750521575,0.845429017139204,17305.8529,2019
