"ISO3","Year","Pathogen","Antibiotic","ATC.Class","Total.Isolates","Resistant.Isolates","Percent.Resistant.Isolates"
"FIN","2016","H. influenzae","Amoxy/clav","J01C","15","0","0"
"FIN","2018","H. influenzae","Amoxy/clav","J01C","2","0","0"
"FRA","2004","H. influenzae","Amoxy/clav","J01C","56","0","0"
"FRA","2005","H. influenzae","Amoxy/clav","J01C","29","0","0"
"FRA","2006","H. influenzae","Amoxy/clav","J01C","78","2","2.56"
"FRA","2007","H. influenzae","Amoxy/clav","J01C","166","0","0"
"FRA","2008","H. influenzae","Amoxy/clav","J01C","256","0","0"
"FRA","2009","H. influenzae","Amoxy/clav","J01C","225","0","0"
"FRA","2010","H. influenzae","Amoxy/clav","J01C","166","0","0"
"FRA","2011","H. influenzae","Amoxy/clav","J01C","174","0","0"
"FRA","2012","H. influenzae","Amoxy/clav","J01C","149","0","0"
"FRA","2013","H. influenzae","Amoxy/clav","J01C","171","0","0"
"FRA","2014","H. influenzae","Amoxy/clav","J01C","167","0","0"
"FRA","2015","H. influenzae","Amoxy/clav","J01C","184","0","0"
"FRA","2016","H. influenzae","Amoxy/clav","J01C","182","0","0"
"FRA","2017","H. influenzae","Amoxy/clav","J01C","175","0","0"
"FRA","2018","H. influenzae","Amoxy/clav","J01C","99","0","0"
"DEU","2004","H. influenzae","Amoxy/clav","J01C","74","0","0"
"DEU","2005","H. influenzae","Amoxy/clav","J01C","15","0","0"
"DEU","2006","H. influenzae","Amoxy/clav","J01C","59","0","0"
"DEU","2007","H. influenzae","Amoxy/clav","J01C","89","0","0"
"DEU","2008","H. influenzae","Amoxy/clav","J01C","110","1","0.91"
"DEU","2009","H. influenzae","Amoxy/clav","J01C","169","0","0"
"DEU","2010","H. influenzae","Amoxy/clav","J01C","136","0","0"
"DEU","2011","H. influenzae","Amoxy/clav","J01C","171","0","0"
"DEU","2012","H. influenzae","Amoxy/clav","J01C","114","2","1.75"
"DEU","2013","H. influenzae","Amoxy/clav","J01C","214","0","0"
"DEU","2014","H. influenzae","Amoxy/clav","J01C","193","1","0.52"
"DEU","2015","H. influenzae","Amoxy/clav","J01C","162","0","0"
"DEU","2016","H. influenzae","Amoxy/clav","J01C","165","0","0"
"DEU","2017","H. influenzae","Amoxy/clav","J01C","194","2","1.03"
"DEU","2018","H. influenzae","Amoxy/clav","J01C","84","0","0"
"GRC","2004","H. influenzae","Amoxy/clav","J01C","13","0","0"
"GRC","2005","H. influenzae","Amoxy/clav","J01C","2","0","0"
"GRC","2006","H. influenzae","Amoxy/clav","J01C","59","0","0"
"GRC","2007","H. influenzae","Amoxy/clav","J01C","14","0","0"
"GRC","2008","H. influenzae","Amoxy/clav","J01C","11","0","0"
"GRC","2009","H. influenzae","Amoxy/clav","J01C","10","0","0"
"GRC","2010","H. influenzae","Amoxy/clav","J01C","8","0","0"
"GRC","2011","H. influenzae","Amoxy/clav","J01C","6","0","0"
"GRC","2012","H. influenzae","Amoxy/clav","J01C","2","0","0"
"GRC","2013","H. influenzae","Amoxy/clav","J01C","8","0","0"
"GRC","2014","H. influenzae","Amoxy/clav","J01C","19","0","0"
"GRC","2015","H. influenzae","Amoxy/clav","J01C","13","0","0"
"GRC","2016","H. influenzae","Amoxy/clav","J01C","34","0","0"
"GRC","2017","H. influenzae","Amoxy/clav","J01C","6","0","0"
"GRC","2018","H. influenzae","Amoxy/clav","J01C","15","0","0"
"GTM","2007","H. influenzae","Amoxy/clav","J01C","16","0","0"
"GTM","2018","H. influenzae","Amoxy/clav","J01C","10","0","0"
"HND","2007","H. influenzae","Amoxy/clav","J01C","8","0","0"
"HKG","2006","H. influenzae","Amoxy/clav","J01C","13","0","0"
"HKG","2007","H. influenzae","Amoxy/clav","J01C","31","0","0"
"HKG","2010","H. influenzae","Amoxy/clav","J01C","15","0","0"
"HKG","2013","H. influenzae","Amoxy/clav","J01C","3","0","0"
"HKG","2014","H. influenzae","Amoxy/clav","J01C","3","0","0"
"HKG","2015","H. influenzae","Amoxy/clav","J01C","15","0","0"
"HKG","2016","H. influenzae","Amoxy/clav","J01C","15","0","0"
"HKG","2017","H. influenzae","Amoxy/clav","J01C","14","0","0"
"HKG","2018","H. influenzae","Amoxy/clav","J01C","10","0","0"
"HUN","2004","H. influenzae","Amoxy/clav","J01C","14","0","0"
"HUN","2005","H. influenzae","Amoxy/clav","J01C","3","0","0"
"HUN","2007","H. influenzae","Amoxy/clav","J01C","15","0","0"
"HUN","2008","H. influenzae","Amoxy/clav","J01C","44","0","0"
"HUN","2009","H. influenzae","Amoxy/clav","J01C","42","0","0"
"HUN","2010","H. influenzae","Amoxy/clav","J01C","29","0","0"
"HUN","2012","H. influenzae","Amoxy/clav","J01C","8","0","0"
"HUN","2013","H. influenzae","Amoxy/clav","J01C","8","0","0"
"HUN","2014","H. influenzae","Amoxy/clav","J01C","23","0","0"
"HUN","2015","H. influenzae","Amoxy/clav","J01C","26","0","0"
"HUN","2016","H. influenzae","Amoxy/clav","J01C","38","0","0"
"HUN","2017","H. influenzae","Amoxy/clav","J01C","49","0","0"
"HUN","2018","H. influenzae","Amoxy/clav","J01C","26","0","0"
"IND","2004","H. influenzae","Amoxy/clav","J01C","11","0","0"
"IND","2007","H. influenzae","Amoxy/clav","J01C","5","0","0"
"IND","2008","H. influenzae","Amoxy/clav","J01C","7","0","0"
"IND","2015","H. influenzae","Amoxy/clav","J01C","10","0","0"
"IND","2016","H. influenzae","Amoxy/clav","J01C","27","0","0"
"IRL","2004","H. influenzae","Amoxy/clav","J01C","15","0","0"
"IRL","2006","H. influenzae","Amoxy/clav","J01C","28","0","0"
"IRL","2007","H. influenzae","Amoxy/clav","J01C","31","0","0"
"IRL","2008","H. influenzae","Amoxy/clav","J01C","11","0","0"
"IRL","2009","H. influenzae","Amoxy/clav","J01C","25","0","0"
"IRL","2010","H. influenzae","Amoxy/clav","J01C","32","0","0"
"IRL","2011","H. influenzae","Amoxy/clav","J01C","31","0","0"
"IRL","2012","H. influenzae","Amoxy/clav","J01C","31","0","0"
"IRL","2013","H. influenzae","Amoxy/clav","J01C","43","1","2.33"
"IRL","2014","H. influenzae","Amoxy/clav","J01C","16","0","0"
"IRL","2015","H. influenzae","Amoxy/clav","J01C","16","0","0"
"IRL","2016","H. influenzae","Amoxy/clav","J01C","29","0","0"
"IRL","2017","H. influenzae","Amoxy/clav","J01C","26","0","0"
"IRL","2018","H. influenzae","Amoxy/clav","J01C","23","0","0"
"ISR","2006","H. influenzae","Amoxy/clav","J01C","29","0","0"
"ISR","2007","H. influenzae","Amoxy/clav","J01C","49","0","0"
"ISR","2008","H. influenzae","Amoxy/clav","J01C","76","0","0"
"ISR","2009","H. influenzae","Amoxy/clav","J01C","82","0","0"
"ISR","2010","H. influenzae","Amoxy/clav","J01C","106","0","0"
"ISR","2011","H. influenzae","Amoxy/clav","J01C","1","0","0"
"ISR","2012","H. influenzae","Amoxy/clav","J01C","13","0","0"
"ISR","2013","H. influenzae","Amoxy/clav","J01C","24","0","0"
"ISR","2014","H. influenzae","Amoxy/clav","J01C","26","0","0"
"ISR","2015","H. influenzae","Amoxy/clav","J01C","28","0","0"
"ISR","2016","H. influenzae","Amoxy/clav","J01C","32","0","0"
"ISR","2017","H. influenzae","Amoxy/clav","J01C","32","1","3.12"
"ISR","2018","H. influenzae","Amoxy/clav","J01C","36","0","0"
"ITA","2004","H. influenzae","Amoxy/clav","J01C","45","0","0"
"ITA","2005","H. influenzae","Amoxy/clav","J01C","71","3","4.23"
"ITA","2006","H. influenzae","Amoxy/clav","J01C","121","0","0"
"ITA","2007","H. influenzae","Amoxy/clav","J01C","77","0","0"
"ITA","2008","H. influenzae","Amoxy/clav","J01C","174","0","0"
"ITA","2009","H. influenzae","Amoxy/clav","J01C","119","0","0"
"ITA","2010","H. influenzae","Amoxy/clav","J01C","94","1","1.06"
"ITA","2011","H. influenzae","Amoxy/clav","J01C","139","0","0"
"ITA","2012","H. influenzae","Amoxy/clav","J01C","99","0","0"
"ITA","2013","H. influenzae","Amoxy/clav","J01C","118","1","0.85"
"ITA","2014","H. influenzae","Amoxy/clav","J01C","168","0","0"
"ITA","2015","H. influenzae","Amoxy/clav","J01C","140","0","0"
"ITA","2016","H. influenzae","Amoxy/clav","J01C","124","0","0"
"ITA","2017","H. influenzae","Amoxy/clav","J01C","107","4","3.74"
"ITA","2018","H. influenzae","Amoxy/clav","J01C","58","0","0"
"JAM","2006","H. influenzae","Amoxy/clav","J01C","15","0","0"
"JPN","2012","H. influenzae","Amoxy/clav","J01C","3","0","0"
"JPN","2013","H. influenzae","Amoxy/clav","J01C","8","0","0"
"JPN","2014","H. influenzae","Amoxy/clav","J01C","6","0","0"
"JPN","2015","H. influenzae","Amoxy/clav","J01C","15","1","6.67"
"JPN","2016","H. influenzae","Amoxy/clav","J01C","27","2","7.41"
"JPN","2017","H. influenzae","Amoxy/clav","J01C","49","8","16.33"
"JPN","2018","H. influenzae","Amoxy/clav","J01C","30","4","13.33"
"JOR","2010","H. influenzae","Amoxy/clav","J01C","8","0","0"
"JOR","2011","H. influenzae","Amoxy/clav","J01C","18","0","0"
"JOR","2012","H. influenzae","Amoxy/clav","J01C","18","0","0"
"JOR","2013","H. influenzae","Amoxy/clav","J01C","15","0","0"
"JOR","2015","H. influenzae","Amoxy/clav","J01C","14","0","0"
"JOR","2016","H. influenzae","Amoxy/clav","J01C","6","0","0"
"JOR","2017","H. influenzae","Amoxy/clav","J01C","3","0","0"
"JOR","2018","H. influenzae","Amoxy/clav","J01C","1","0","0"
"KEN","2014","H. influenzae","Amoxy/clav","J01C","3","0","0"
"KOR","2005","H. influenzae","Amoxy/clav","J01C","13","0","0"
"KOR","2006","H. influenzae","Amoxy/clav","J01C","36","0","0"
"KOR","2007","H. influenzae","Amoxy/clav","J01C","59","1","1.69"
"KOR","2008","H. influenzae","Amoxy/clav","J01C","26","0","0"
"KOR","2009","H. influenzae","Amoxy/clav","J01C","43","1","2.33"
"KOR","2010","H. influenzae","Amoxy/clav","J01C","24","2","8.33"
"KOR","2012","H. influenzae","Amoxy/clav","J01C","5","3","60"
"KOR","2013","H. influenzae","Amoxy/clav","J01C","10","1","10"
"KOR","2014","H. influenzae","Amoxy/clav","J01C","9","4","44.44"
"KOR","2015","H. influenzae","Amoxy/clav","J01C","35","4","11.43"
"KOR","2016","H. influenzae","Amoxy/clav","J01C","33","10","30.3"
"KOR","2017","H. influenzae","Amoxy/clav","J01C","35","12","34.29"
"KOR","2018","H. influenzae","Amoxy/clav","J01C","22","5","22.73"
"KWT","2012","H. influenzae","Amoxy/clav","J01C","29","0","0"
"KWT","2013","H. influenzae","Amoxy/clav","J01C","4","0","0"
"KWT","2014","H. influenzae","Amoxy/clav","J01C","16","0","0"
"KWT","2015","H. influenzae","Amoxy/clav","J01C","42","0","0"
"KWT","2016","H. influenzae","Amoxy/clav","J01C","39","0","0"
"KWT","2017","H. influenzae","Amoxy/clav","J01C","43","1","2.33"
"KWT","2018","H. influenzae","Amoxy/clav","J01C","30","0","0"
"LVA","2004","H. influenzae","Amoxy/clav","J01C","15","0","0"
"LVA","2005","H. influenzae","Amoxy/clav","J01C","7","0","0"
"LVA","2008","H. influenzae","Amoxy/clav","J01C","17","0","0"
"LVA","2009","H. influenzae","Amoxy/clav","J01C","11","0","0"
"LVA","2010","H. influenzae","Amoxy/clav","J01C","15","0","0"
"LVA","2016","H. influenzae","Amoxy/clav","J01C","15","0","0"
"LVA","2017","H. influenzae","Amoxy/clav","J01C","15","0","0"
"LVA","2018","H. influenzae","Amoxy/clav","J01C","7","0","0"
"LBN","2006","H. influenzae","Amoxy/clav","J01C","16","0","0"
"LTU","2006","H. influenzae","Amoxy/clav","J01C","15","0","0"
"LTU","2008","H. influenzae","Amoxy/clav","J01C","30","0","0"
"LTU","2010","H. influenzae","Amoxy/clav","J01C","7","0","0"
"LTU","2016","H. influenzae","Amoxy/clav","J01C","14","0","0"
"LTU","2017","H. influenzae","Amoxy/clav","J01C","15","0","0"
"LTU","2018","H. influenzae","Amoxy/clav","J01C","19","0","0"
"MYS","2008","H. influenzae","Amoxy/clav","J01C","5","0","0"
"MYS","2009","H. influenzae","Amoxy/clav","J01C","8","0","0"
"MYS","2010","H. influenzae","Amoxy/clav","J01C","13","0","0"
"MYS","2013","H. influenzae","Amoxy/clav","J01C","4","0","0"
"MYS","2014","H. influenzae","Amoxy/clav","J01C","4","0","0"
"MYS","2015","H. influenzae","Amoxy/clav","J01C","17","0","0"
"MYS","2016","H. influenzae","Amoxy/clav","J01C","2","0","0"
"MYS","2018","H. influenzae","Amoxy/clav","J01C","4","0","0"
"MUS","2009","H. influenzae","Amoxy/clav","J01C","1","0","0"
"MEX","2005","H. influenzae","Amoxy/clav","J01C","7","1","14.29"
"MEX","2006","H. influenzae","Amoxy/clav","J01C","59","1","1.69"
"MEX","2007","H. influenzae","Amoxy/clav","J01C","65","1","1.54"
"MEX","2008","H. influenzae","Amoxy/clav","J01C","30","2","6.67"
"MEX","2009","H. influenzae","Amoxy/clav","J01C","37","0","0"
"MEX","2010","H. influenzae","Amoxy/clav","J01C","30","0","0"
"MEX","2012","H. influenzae","Amoxy/clav","J01C","2","0","0"
"MEX","2013","H. influenzae","Amoxy/clav","J01C","4","0","0"
"MEX","2014","H. influenzae","Amoxy/clav","J01C","9","0","0"
"MEX","2015","H. influenzae","Amoxy/clav","J01C","14","0","0"
"MEX","2016","H. influenzae","Amoxy/clav","J01C","8","0","0"
"MEX","2017","H. influenzae","Amoxy/clav","J01C","18","0","0"
"MEX","2018","H. influenzae","Amoxy/clav","J01C","17","1","5.88"
"MAR","2011","H. influenzae","Amoxy/clav","J01C","4","0","0"
"MAR","2012","H. influenzae","Amoxy/clav","J01C","27","0","0"
"MAR","2013","H. influenzae","Amoxy/clav","J01C","14","0","0"
"MAR","2015","H. influenzae","Amoxy/clav","J01C","12","0","0"
"MAR","2016","H. influenzae","Amoxy/clav","J01C","12","0","0"
"MAR","2017","H. influenzae","Amoxy/clav","J01C","7","0","0"
"MAR","2018","H. influenzae","Amoxy/clav","J01C","12","0","0"
"NLD","2004","H. influenzae","Amoxy/clav","J01C","14","0","0"
"NLD","2006","H. influenzae","Amoxy/clav","J01C","14","0","0"
"NLD","2008","H. influenzae","Amoxy/clav","J01C","23","0","0"
"NLD","2009","H. influenzae","Amoxy/clav","J01C","20","0","0"
"NLD","2010","H. influenzae","Amoxy/clav","J01C","15","0","0"
"NLD","2011","H. influenzae","Amoxy/clav","J01C","14","0","0"
"NLD","2012","H. influenzae","Amoxy/clav","J01C","19","0","0"
"NLD","2013","H. influenzae","Amoxy/clav","J01C","22","0","0"
"NLD","2014","H. influenzae","Amoxy/clav","J01C","19","0","0"
"NLD","2015","H. influenzae","Amoxy/clav","J01C","30","0","0"
"NLD","2016","H. influenzae","Amoxy/clav","J01C","32","0","0"
"NLD","2017","H. influenzae","Amoxy/clav","J01C","32","0","0"
"NLD","2018","H. influenzae","Amoxy/clav","J01C","20","1","5"
