"","Antibiotic","Gradient"
"771","J01A",0.101010822451902
"772","J01A",-0.00833700954320825
"773","J01A",0.0212230782031455
"774","J01A",0.0494625559432467
"775","J01A",0.064046194715761
"776","J01A",0.0281269284737764
"777","J01A",0.0139204948930066
"778","J01A",0.032703243757842
"779","J01A",-0.00964350914285086
"780","J01A",-0.00818393141045728
"781","J01A",0.0473420582805573
"782","J01A",0.0139366466455414
"783","J01A",0.00587037236183142
"784","J01A",0.0344304405953726
"785","J01A",0.0289608305193573
"786","J01A",0.0669622721729894
"787","J01A",0.0139850678315539
"788","J01A",0.00570987941110404
"789","J01A",0.0260660665839583
"790","J01A",-0.0104674630331957
"791","J01A",0.0341768635543674
"792","J01A",0.036150627998964
"793","J01A",0.0256812643043022
"794","J01A",-0.00343229281767019
"795","J01A",0.0208942336812044
"796","J01A",0.0336970861422293
"797","J01A",0.0186277602589107
"798","J01A",-0.0260815950219226
"799","J01A",-0.00799163637348919
"800","J01A",0.00339494471075653
"801","J01A",0.0198043295063669
"802","J01A",0.0730128844751686
"803","J01A",0.048727273785659
"804","J01A",0.0246361291196016
"805","J01A",0.0375047729736873
"806","J01A",-0.0100323112781192
"807","J01A",0.052224539970922
"808","J01A",-0.0588478429094121
"809","J01A",0.0555346140135339
"810","J01A",0.0183147799582862
"811","J01A",0.0272468263737444
"812","J01A",0.00978217760047428
"813","J01A",-0.0191372845900172
"814","J01A",0.0251437332647706
"815","J01A",0.0463428598272816
"816","J01A",0.0198869357583638
"817","J01A",0.0392410279907275
"818","J01A",0.00391833463856626
"819","J01A",0.0167573476893341
"820","J01A",0.0437165619688118
"821","J01A",0.013044848295289
"822","J01A",0.0415247292932505
"823","J01A",0.0319507516965195
"824","J01A",0.0644872571965151
"825","J01A",0.00299350355418172
"826","J01A",0.0290649052303696
"827","J01A",0.0160363180828812
"828","J01A",0.0413955455432405
"829","J01A",-0.0282744296266847
"830","J01A",-0.030536581497068
"831","J01A",0.0244905684867052
"832","J01A",0.024834759933385
"833","J01A",0.0196951485479611
"834","J01A",-0.0266097632150261
"835","J01A",0.00980425883163421
"836","J01A",0.0484639282671947
"837","J01A",0.00534439793541402
"838","J01A",0.0406726449340778
"839","J01A",0.0535757111280735
"840","J01A",0.002023785273757
"841","J01A",0.00777606313178484
"842","J01A",0.0101818004361436
"843","J01A",-0.0275360291614899
"844","J01A",0.00583039355667283
"845","J01A",0.0514845814432994
"846","J01A",0.0724774125945383
"847","J01A",0.0157926553415627
"848","J01A",0.0633929399854912
"849","J01A",-0.0406874042639993
"850","J01A",0.0318575688537572
"851","J01A",0.0673260759253596
"852","J01A",0.0191192564819499
"853","J01A",0.0265172029987203
"854","J01A",0.026810565276802
"855","J01A",0.0178388049232177
"856","J01A",-0.0485438042707177
"857","J01A",-0.0107729020089755
"858","J01A",0.0805048852401707
"859","J01A",0.037838629743749
"860","J01A",0.030061005649184
"861","J01A",0.0132160372757127
"862","J01A",-0.00749972850421042
