"","Antibiotic","Gradient"
"563","J01C",-0.10390298247829
"564","J01C",0.0454871414947314
"565","J01C",-0.115493442595859
"566","J01C",-0.129633664114116
"567","J01C",-0.0408991659840616
"568","J01C",-0.10756174298172
"569","J01C",-0.0203270311363186
"570","J01C",-0.204748046363303
"571","J01C",-0.077116242063486
"572","J01C",-0.0884142189705993
"573","J01C",-0.169039181827699
"574","J01C",-0.181415198091848
"575","J01C",-0.0266751187500078
"576","J01C",-0.15564179771017
"577","J01C",-0.0286243048199294
"578","J01C",0.0578861110245214
"579","J01C",-0.0361461687165294
"580","J01C",-0.173707854337142
"581","J01C",-0.140782218555983
"582","J01C",-0.0330599493781601
"583","J01C",-0.167783953024398
"584","J01C",-0.150147314809146
"585","J01C",-0.0560536496257559
"586","J01C",-0.0223586047721877
"587","J01C",-0.0900536802794401
"588","J01C",-0.00466147895957425
"589","J01C",0.0202321003055874
"590","J01C",0.00413102134567658
"591","J01C",-0.0597450624476191
"592","J01C",-0.0142222857237257
"593","J01C",0.0264036982256603
"594","J01C",-0.0160672496303002
"595","J01C",-0.191733347962337
"596","J01C",-0.176142453354925
"597","J01C",0.0154693929594489
"598","J01C",-0.0953487805011934
"599","J01C",-0.0521168417016573
"600","J01C",0.0728476232228398
"601","J01C",-0.0930279635521071
"602","J01C",-0.148024239963747
"603","J01C",0.00358984210188345
"604","J01C",-0.107073104902137
"605","J01C",-0.189637112029448
"606","J01C",-0.0881869649625793
"607","J01C",-0.00900316183191422
"608","J01C",-0.0177651339654535
"609","J01C",-0.0433720167342373
"610","J01C",-0.0663161974243532
"611","J01C",-0.0438594107236989
"612","J01C",0.0404737308073023
"613","J01C",-0.0528232286232879
"614","J01C",0.0286469562424316
"615","J01C",-0.0632870825167063
"616","J01C",-0.00891124007387335
"617","J01C",0.0244109308191835
"618","J01C",-0.0687459526958989
"619","J01C",-0.115862325626981
"620","J01C",-0.0485614551811552
"621","J01C",-0.074206074261548
"622","J01C",-0.0231102314809754
"623","J01C",0.0851095382622465
"624","J01C",0.0077733695199208
"625","J01C",-0.105791278933436
"626","J01C",-0.178860523847569
"627","J01C",-0.22240634530737
"628","J01C",-0.013318561182374
"629","J01C",-0.000268097494728424
"630","J01C",0.000546357723570367
"631","J01C",-0.231050797183129
"632","J01C",-0.148701135568203
"633","J01C",-0.0300270947949715
"634","J01C",-0.0190035788604548
"635","J01C",-0.0974374372375861
"636","J01C",-0.159405098419696
"637","J01C",-0.145302306923285
"638","J01C",-0.138437810960783
"639","J01C",-0.00611747547495922
"640","J01C",-0.0671436786149051
"641","J01C",-0.121418618072543
"642","J01C",-0.0979309011107931
"643","J01C",0.000947086816701366
"644","J01C",-0.0317134561955075
"645","J01C",0.0105078508959451
"646","J01C",-0.0238107719520306
"647","J01C",-0.00241656658686102
"648","J01C",-0.111381176986614
"649","J01C",-0.0416044713018816
"650","J01C",0.0405585229423918
"651","J01C",0.150500547823303
"652","J01C",-0.0777571333358622
"653","J01C",-0.0519383612390865
"654","J01C",-0.0167140759925204
"655","J01C",-0.0204515649949072
"656","J01C",-0.00568955200447236
"657","J01C",-0.255114297126838
"658","J01C",-0.00116243029363626
"659","J01C",0.00728954241817668
"660","J01C",-0.120216834937802
"661","J01C",-0.0912338602253767
"662","J01C",-0.0708365354404924
"663","J01C",0.00392195510875337
"664","J01C",-0.123803334942454
"665","J01C",-0.0982181581266938
"666","J01C",-0.0441027491726129
"667","J01C",-0.175336319950179
"668","J01C",-0.164861676356861
"669","J01C",-0.206251139316116
"670","J01C",-0.0953958523477632
"671","J01C",0.0166015970123354
"672","J01C",-0.185050348889733
